datetime, duration, protocol, src, src_port, dst, dst_port, src_bytes, dst_bytes,
04/16-05:53:06.468, 0:00:00.000229, TCP, 9.246.85.82, 63308, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.469, 0:00:00.000121, TCP, 9.246.85.82, 9689, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.470, 0:00:00.000175, TCP, 9.246.85.82, 45443, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.470, 0:00:00.000177, TCP, 9.246.85.82, 16346, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.471, 0:00:00.000186, TCP, 9.246.85.82, 46252, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.472, 0:00:00.000197, TCP, 9.246.85.82, 30492, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.473, 0:00:00.000342, TCP, 9.246.85.82, 39550, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.474, 0:00:00.000127, TCP, 9.246.85.82, 39950, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.475, 0:00:00.000201, TCP, 9.246.85.82, 20302, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.476, 0:00:00.000177, TCP, 9.246.85.82, 62008, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.477, 0:00:00.000182, TCP, 9.246.85.82, 62159, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.478, 0:00:00.000119, TCP, 9.246.85.82, 967, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.479, 0:00:00.000128, TCP, 9.246.85.82, 25008, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.479, 0:00:00.000180, TCP, 9.246.85.82, 52802, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.480, 0:00:00.000209, TCP, 9.246.85.82, 2320, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.481, 0:00:00.000121, TCP, 9.246.85.82, 15866, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.482, 0:00:00.000197, TCP, 9.246.85.82, 64506, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.483, 0:00:00.000182, TCP, 9.246.85.82, 59178, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.484, 0:00:00.000236, TCP, 9.246.85.82, 58015, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.485, 0:00:00.000203, TCP, 9.246.85.82, 20957, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.486, 0:00:00.000187, TCP, 9.246.85.82, 45730, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.487, 0:00:00.000181, TCP, 9.246.85.82, 30751, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.488, 0:00:00.000192, TCP, 9.246.85.82, 15250, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.488, 0:00:00.000188, TCP, 9.246.85.82, 23628, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.489, 0:00:00.000190, TCP, 9.246.85.82, 14267, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.490, 0:00:00.000221, TCP, 9.246.85.82, 59291, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.491, 0:00:00.000210, TCP, 9.246.85.82, 4406, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.492, 0:00:00.000194, TCP, 9.246.85.82, 59180, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.493, 0:00:00.000276, TCP, 9.246.85.82, 35184, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.495, 0:00:00.000226, TCP, 9.246.85.82, 25224, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.496, 0:00:00.000136, TCP, 9.246.85.82, 29359, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.496, 0:00:00.000119, TCP, 9.246.85.82, 61563, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.497, 0:00:00.000183, TCP, 9.246.85.82, 7209, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.498, 0:00:00.000179, TCP, 9.246.85.82, 65104, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.499, 0:00:00.000325, TCP, 9.246.85.82, 16842, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.501, 0:00:00.000210, TCP, 9.246.85.82, 30671, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.501, 0:00:00.000197, TCP, 9.246.85.82, 25163, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.502, 0:00:00.000179, TCP, 9.246.85.82, 47520, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.503, 0:00:00.000201, TCP, 9.246.85.82, 56937, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.504, 0:00:00.000222, TCP, 9.246.85.82, 32066, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.505, 0:00:00.000183, TCP, 9.246.85.82, 11607, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.506, 0:00:00.000185, TCP, 9.246.85.82, 14972, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.507, 0:00:00.000221, TCP, 9.246.85.82, 55690, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.508, 0:00:00.000191, TCP, 9.246.85.82, 60245, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.509, 0:00:00.000133, TCP, 9.246.85.82, 45207, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.510, 0:00:00.000136, TCP, 9.246.85.82, 4921, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.511, 0:00:00.000177, TCP, 9.246.85.82, 2334, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.511, 0:00:00.000164, TCP, 9.246.85.82, 61490, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.512, 0:00:00.000140, TCP, 9.246.85.82, 52821, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.513, 0:00:00.000143, TCP, 9.246.85.82, 2533, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.514, 0:00:00.000118, TCP, 9.246.85.82, 22030, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.515, 0:00:00.000284, TCP, 9.246.85.82, 3227, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.516, 0:00:00.000143, TCP, 9.246.85.82, 51457, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.517, 0:00:00.000145, TCP, 9.246.85.82, 19199, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.518, 0:00:00.000147, TCP, 9.246.85.82, 24088, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.519, 0:00:00.000142, TCP, 9.246.85.82, 27889, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.519, 0:00:00.000138, TCP, 9.246.85.82, 20378, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.520, 0:00:00.000140, TCP, 9.246.85.82, 49233, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.521, 0:00:00.000139, TCP, 9.246.85.82, 27543, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.522, 0:00:00.000165, TCP, 9.246.85.82, 38075, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.523, 0:00:00.000115, TCP, 9.246.85.82, 4024, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.524, 0:00:00.000176, TCP, 9.246.85.82, 19174, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.525, 0:00:00.000156, TCP, 9.246.85.82, 19885, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.525, 0:00:00.000181, TCP, 9.246.85.82, 62852, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.526, 0:00:00.000194, TCP, 9.246.85.82, 2921, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.527, 0:00:00.000181, TCP, 9.246.85.82, 1637, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.528, 0:00:00.000173, TCP, 9.246.85.82, 20143, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.529, 0:00:00.000193, TCP, 9.246.85.82, 37835, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.530, 0:00:00.000173, TCP, 9.246.85.82, 44725, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.531, 0:00:00.000213, TCP, 9.246.85.82, 68, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.532, 0:00:00.000163, TCP, 9.246.85.82, 11521, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.533, 0:00:00.000152, TCP, 9.246.85.82, 21293, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.533, 0:00:00.000180, TCP, 9.246.85.82, 5027, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.534, 0:00:00.000190, TCP, 9.246.85.82, 4486, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.535, 0:00:00.000193, TCP, 9.246.85.82, 29746, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.536, 0:00:00.000195, TCP, 9.246.85.82, 14692, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.537, 0:00:00.000192, TCP, 9.246.85.82, 43379, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.538, 0:00:00.000187, TCP, 9.246.85.82, 4376, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.539, 0:00:00.000245, TCP, 9.246.85.82, 35556, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.540, 0:00:00.000219, TCP, 9.246.85.82, 50227, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.541, 0:00:00.000144, TCP, 9.246.85.82, 16237, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.541, 0:00:00.000187, TCP, 9.246.85.82, 1971, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.542, 0:00:00.000205, TCP, 9.246.85.82, 48491, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.543, 0:00:00.000192, TCP, 9.246.85.82, 49993, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.544, 0:00:00.000183, TCP, 9.246.85.82, 62275, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.545, 0:00:00.000183, TCP, 9.246.85.82, 13767, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.546, 0:00:00.000230, TCP, 9.246.85.82, 3197, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.547, 0:00:00.000146, TCP, 9.246.85.82, 61900, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.548, 0:00:00.000139, TCP, 9.246.85.82, 34431, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.548, 0:00:00.000217, TCP, 9.246.85.82, 37507, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.549, 0:00:00.000212, TCP, 9.246.85.82, 48992, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.550, 0:00:00.000192, TCP, 9.246.85.82, 46176, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.551, 0:00:00.000214, TCP, 9.246.85.82, 55884, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.552, 0:00:00.000184, TCP, 9.246.85.82, 344, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.553, 0:00:00.000197, TCP, 9.246.85.82, 56988, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.556, 0:00:00.000229, TCP, 9.246.85.82, 64558, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.558, 0:00:00.000218, TCP, 9.246.85.82, 30815, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.559, 0:00:00.000153, TCP, 9.246.85.82, 60698, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.560, 0:00:00.000115, TCP, 9.246.85.82, 43545, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.561, 0:00:00.000136, TCP, 9.246.85.82, 30248, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.562, 0:00:00.000207, TCP, 9.246.85.82, 20042, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.563, 0:00:00.000213, TCP, 9.246.85.82, 50221, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.564, 0:00:00.000186, TCP, 9.246.85.82, 22665, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.564, 0:00:00.000198, TCP, 9.246.85.82, 9779, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.565, 0:00:00.000184, TCP, 9.246.85.82, 8192, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.566, 0:00:00.000118, TCP, 9.246.85.82, 55596, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.567, 0:00:00.000187, TCP, 9.246.85.82, 60327, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.568, 0:00:00.000177, TCP, 9.246.85.82, 58856, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.569, 0:00:00.000138, TCP, 9.246.85.82, 54882, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.569, 0:00:00.000185, TCP, 9.246.85.82, 37579, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.570, 0:00:00.000168, TCP, 9.246.85.82, 7710, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.571, 0:00:00.000188, TCP, 9.246.85.82, 4411, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.572, 0:00:00.000181, TCP, 9.246.85.82, 64203, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.573, 0:00:00.000182, TCP, 9.246.85.82, 30613, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.574, 0:00:00.000268, TCP, 9.246.85.82, 29984, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.575, 0:00:00.000179, TCP, 9.246.85.82, 37838, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.575, 0:00:00.000170, TCP, 9.246.85.82, 50322, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.576, 0:00:00.000179, TCP, 9.246.85.82, 17974, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.577, 0:00:00.000181, TCP, 9.246.85.82, 8671, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.578, 0:00:00.000210, TCP, 9.246.85.82, 63007, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.579, 0:00:00.000184, TCP, 9.246.85.82, 49064, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.580, 0:00:00.000175, TCP, 9.246.85.82, 36341, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.580, 0:00:00.000198, TCP, 9.246.85.82, 43714, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.581, 0:00:00.000196, TCP, 9.246.85.82, 33513, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.582, 0:00:00.000188, TCP, 9.246.85.82, 31032, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.583, 0:00:00.000183, TCP, 9.246.85.82, 38251, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.584, 0:00:00.000178, TCP, 9.246.85.82, 45085, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.585, 0:00:00.000177, TCP, 9.246.85.82, 50992, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.585, 0:00:00.000192, TCP, 9.246.85.82, 53422, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.586, 0:00:00.000184, TCP, 9.246.85.82, 64801, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.587, 0:00:00.000184, TCP, 9.246.85.82, 1815, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.590, 0:00:00.000344, TCP, 9.246.85.82, 28500, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.592, 0:00:00.000229, TCP, 9.246.85.82, 55961, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.592, 0:00:00.000186, TCP, 9.246.85.82, 15745, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.593, 0:00:00.000271, TCP, 9.246.85.82, 51390, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.595, 0:00:00.000296, TCP, 9.246.85.82, 54735, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.595, 0:00:00.000143, TCP, 9.246.85.82, 39613, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.596, 0:00:00.000181, TCP, 9.246.85.82, 5641, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.597, 0:00:00.000181, TCP, 9.246.85.82, 18313, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.598, 0:00:00.000172, TCP, 9.246.85.82, 65289, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.599, 0:00:00.000192, TCP, 9.246.85.82, 55052, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.600, 0:00:00.000176, TCP, 9.246.85.82, 45037, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.600, 0:00:00.000175, TCP, 9.246.85.82, 57198, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.601, 0:00:00.000184, TCP, 9.246.85.82, 159, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.602, 0:00:00.000182, TCP, 9.246.85.82, 25172, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.603, 0:00:00.000178, TCP, 9.246.85.82, 52599, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.604, 0:00:00.000176, TCP, 9.246.85.82, 31129, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.605, 0:00:00.000184, TCP, 9.246.85.82, 14825, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.605, 0:00:00.000173, TCP, 9.246.85.82, 28211, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.606, 0:00:00.000288, TCP, 9.246.85.82, 58842, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.607, 0:00:00.000207, TCP, 9.246.85.82, 22675, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.608, 0:00:00.000185, TCP, 9.246.85.82, 62715, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.609, 0:00:00.000217, TCP, 9.246.85.82, 39160, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.610, 0:00:00.000180, TCP, 9.246.85.82, 78, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.611, 0:00:00.000196, TCP, 9.246.85.82, 55558, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.612, 0:00:00.000190, TCP, 9.246.85.82, 19908, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.613, 0:00:00.000186, TCP, 9.246.85.82, 45925, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.613, 0:00:00.000189, TCP, 9.246.85.82, 62441, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.614, 0:00:00.000191, TCP, 9.246.85.82, 28273, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.615, 0:00:00.000179, TCP, 9.246.85.82, 47183, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.616, 0:00:00.000180, TCP, 9.246.85.82, 58597, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.617, 0:00:00.000183, TCP, 9.246.85.82, 61263, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.618, 0:00:00.000172, TCP, 9.246.85.82, 34493, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.618, 0:00:00.000181, TCP, 9.246.85.82, 1967, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.619, 0:00:00.000191, TCP, 9.246.85.82, 40442, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.620, 0:00:00.000186, TCP, 9.246.85.82, 59422, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.621, 0:00:00.000208, TCP, 9.246.85.82, 36321, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.622, 0:00:00.000177, TCP, 9.246.85.82, 59047, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.622, 0:00:00.000178, TCP, 9.246.85.82, 37495, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.623, 0:00:00.000212, TCP, 9.246.85.82, 36878, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.625, 0:00:00.000217, TCP, 9.246.85.82, 2517, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.625, 0:00:00.000227, TCP, 9.246.85.82, 13229, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.626, 0:00:00.000115, TCP, 9.246.85.82, 18558, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.627, 0:00:00.000135, TCP, 9.246.85.82, 9875, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.628, 0:00:00.000128, TCP, 9.246.85.82, 6405, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.629, 0:00:00.000208, TCP, 9.246.85.82, 61819, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.630, 0:00:00.000135, TCP, 9.246.85.82, 26811, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.630, 0:00:00.000157, TCP, 9.246.85.82, 26737, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.631, 0:00:00.000139, TCP, 9.246.85.82, 37776, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.632, 0:00:00.000118, TCP, 9.246.85.82, 14782, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.633, 0:00:00.000250, TCP, 9.246.85.82, 42063, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.633, 0:00:00.000210, TCP, 9.246.85.82, 50527, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.634, 0:00:00.000204, TCP, 9.246.85.82, 63279, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.635, 0:00:00.000128, TCP, 9.246.85.82, 57450, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.636, 0:00:00.000178, TCP, 9.246.85.82, 28366, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.637, 0:00:00.000180, TCP, 9.246.85.82, 35899, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.638, 0:00:00.000179, TCP, 9.246.85.82, 4301, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.638, 0:00:00.000174, TCP, 9.246.85.82, 63647, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.640, 0:00:00.000365, TCP, 9.246.85.82, 27491, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.641, 0:00:00.000214, TCP, 9.246.85.82, 47864, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.642, 0:00:00.000185, TCP, 9.246.85.82, 1791, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.642, 0:00:00.000167, TCP, 9.246.85.82, 59060, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.643, 0:00:00.000179, TCP, 9.246.85.82, 49692, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.645, 0:00:00.000264, TCP, 9.246.85.82, 35828, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.646, 0:00:00.000190, TCP, 9.246.85.82, 57858, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.646, 0:00:00.000175, TCP, 9.246.85.82, 47153, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.647, 0:00:00.000217, TCP, 9.246.85.82, 11622, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.648, 0:00:00.000198, TCP, 9.246.85.82, 48269, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.649, 0:00:00.000188, TCP, 9.246.85.82, 36653, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.650, 0:00:00.000116, TCP, 9.246.85.82, 35771, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.651, 0:00:00.000115, TCP, 9.246.85.82, 46540, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.652, 0:00:00.000144, TCP, 9.246.85.82, 368, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.652, 0:00:00.000179, TCP, 9.246.85.82, 36945, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.653, 0:00:00.000182, TCP, 9.246.85.82, 8879, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.654, 0:00:00.000173, TCP, 9.246.85.82, 47517, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.655, 0:00:00.000255, TCP, 9.246.85.82, 61194, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.656, 0:00:00.000206, TCP, 9.246.85.82, 39499, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.657, 0:00:00.000205, TCP, 9.246.85.82, 48807, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.658, 0:00:00.000201, TCP, 9.246.85.82, 54545, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.659, 0:00:00.000216, TCP, 9.246.85.82, 7563, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.660, 0:00:00.000192, TCP, 9.246.85.82, 58535, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.661, 0:00:00.000190, TCP, 9.246.85.82, 49806, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.661, 0:00:00.000180, TCP, 9.246.85.82, 59341, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.662, 0:00:00.000187, TCP, 9.246.85.82, 32002, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.663, 0:00:00.000183, TCP, 9.246.85.82, 9477, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.664, 0:00:00.000180, TCP, 9.246.85.82, 60239, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.665, 0:00:00.000185, TCP, 9.246.85.82, 18843, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.666, 0:00:00.000182, TCP, 9.246.85.82, 41075, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.666, 0:00:00.000176, TCP, 9.246.85.82, 1820, 192.168.136.128, 135, 0, 0.
04/16-05:53:06.667, 0:00:00.000182, TCP, 9.246.85.82, 55588, 192.168.136.128, 135, 0, 0.
